year,Country,AirTemp,Humidity,Pressure,TrackTemp,WindSpeed,Rainfall
2021,Brazilian,21.016793893129773,60.28931297709924,924.7916030534352,46.45343511450381,1.287786259541985,False
2021,Chinese,19.32992125984252,45.98110236220473,1019.2181102362204,27.33700787401575,3.3157480314960632,False
2021,United States,21.47557251908397,29.242748091603048,1001.4763358778628,29.08167938931297,2.553435114503817,False
2021,Mexican,23.203030303030303,46.28787878787879,780.509090909091,41.633333333333326,1.3265151515151512,False
2021,Australian,23.47786885245901,70.4532786885246,1015.3344262295084,41.31311475409837,1.166393442622951,False
2021,Azerbaijan,19.76356589147287,51.40852713178294,1013.7751937984495,39.65426356589147,1.2496124031007751,False
2021,Hungarian,25.66,33.893076923076926,986.4846153846154,44.09692307692308,1.1938461538461538,False
2021,Spanish,20.147727272727277,54.724242424242426,1006.7916666666666,40.72727272727273,1.9295454545454545,False
2021,Austrian,34.44406779661016,17.965254237288136,940.8889830508476,50.74406779661018,1.225423728813559,False
2021,Belgian,17.4,57.03,968.2575,28.119166666666665,2.0358333333333336,False
2021,Canadian,29.368253968253967,16.14761904761905,1022.1111111111112,51.098412698412695,1.3087301587301583,False
2021,Bahrain,25.09907407407407,67.84722222222223,1015.897222222222,27.548148148148147,0.8430555555555557,False
2021,Russian,28.80606060606061,51.36287878787879,1012.878787878788,40.34242424242424,1.428787878787879,False
2021,German,9.499999999999998,59.40408163265305,947.3591836734694,16.360204081632652,1.6173469387755104,False
2021,French,28.80606060606061,51.36287878787879,1012.878787878788,40.34242424242424,1.428787878787879,False
2021,Japanese,20.74179104477612,77.19253731343284,986.3149253731344,27.129850746268666,1.5597014925373132,True
2021,Abu Dhabi,23.12148148148148,55.44666666666667,1015.8474074074076,27.98,2.504444444444444,False
2021,Singapore,20.74179104477612,77.19253731343284,986.3149253731344,27.129850746268666,1.5597014925373132,True
2021,Italian,28.090909090909093,40.12447552447553,990.7804195804194,41.201398601398594,1.520979020979021,False
2021,Monaco,28.090909090909093,40.12447552447553,990.7804195804194,41.201398601398594,1.520979020979021,False
2021,British,21.29140625,44.16796874999999,998.40859375,40.6328125,3.1140625,False
2021,Brazilian,25.09907407407407,67.84722222222223,1015.897222222222,27.548148148148147,0.8430555555555557,False
2021,Chinese,28.80606060606061,51.36287878787879,1012.878787878788,40.34242424242424,1.428787878787879,False
2021,United States,20.74179104477612,77.19253731343284,986.3149253731344,27.129850746268666,1.5597014925373132,True
2021,Mexican,18.568595041322315,54.85289256198346,962.4297520661156,29.82396694214876,1.465289256198347,False
2021,Australian,28.684166666666663,33.8325,938.7708333333334,52.025,1.8875,False
2021,Azerbaijan,25.09907407407407,67.84722222222223,1015.897222222222,27.548148148148147,0.8430555555555557,False
2021,Hungarian,20.74179104477612,77.19253731343284,986.3149253731344,27.129850746268666,1.5597014925373132,True
2021,Spanish,29.7968992248062,56.38449612403101,997.7038759689924,47.55581395348836,1.5449612403100776,False
2021,Austrian,28.684166666666663,33.8325,938.7708333333334,52.025,1.8875,False
2021,Belgian,18.568595041322315,54.85289256198346,962.4297520661156,29.82396694214876,1.465289256198347,False
2021,Canadian,20.74179104477612,77.19253731343284,986.3149253731344,27.129850746268666,1.5597014925373132,True
2021,Bahrain,20.53834586466165,54.517293233082704,1014.9105263157896,27.627819548872186,0.8872180451127819,False
2021,Russian,19.13860759493671,61.947468354430384,1023.131012658228,21.75696202531645,0.2905063291139241,False
2021,German,24.17093023255814,55.80523255813954,1014.7308139534885,38.31453488372093,0.2837209302325581,False
2021,French,25.3144,58.6304,960.6376,35.22879999999999,1.1656,False
2021,Japanese,22.203076923076924,57.55307692307692,993.5746153846156,32.9223076923077,0.4576923076923077,False
2021,Abu Dhabi,24.519108280254777,59.05477707006369,1017.710828025478,28.4656050955414,0.4146496815286624,False
2021,Singapore,27.226701570680625,68.61570680628273,977.6308900523562,37.822513089005234,0.5675392670157068,False
2021,Italian,28.885234899328864,33.275838926174494,994.4879194630872,43.52751677852349,0.3429530201342281,False
2021,Monaco,20.760740740740744,61.42444444444444,1015.5711111111108,37.59555555555556,0.3162962962962963,False
2021,British,29.4,37.202173913043474,1007.246195652174,50.93152173913043,0.3179347826086957,False
2021,Brazilian,23.1373417721519,60.10126582278481,926.9303797468356,51.56139240506329,0.3917721518987342,False
2021,Chinese,19.13860759493671,61.947468354430384,1023.131012658228,21.75696202531645,0.2905063291139241,False
2021,United States,28.148447204968942,61.19254658385093,992.1298136645962,37.47080745341616,0.8540372670807453,False
2021,Mexican,21.206707317073167,31.2109756097561,784.2134146341463,47.579268292682926,0.3664634146341464,False
2021,Australian,20.96602564102564,49.73076923076923,934.7211538461538,33.18397435897436,0.348076923076923,False
2021,Azerbaijan,24.17093023255814,55.80523255813954,1014.7308139534885,38.31453488372093,0.2837209302325581,False
2021,Hungarian,27.226701570680625,68.61570680628273,977.6308900523562,37.822513089005234,0.5675392670157068,False
2021,Spanish,22.203076923076924,57.55307692307692,993.5746153846156,32.9223076923077,0.4576923076923077,False
2021,Austrian,20.96602564102564,49.73076923076923,934.7211538461538,33.18397435897436,0.348076923076923,False
2021,Belgian,13.012413793103448,96.43586206896552,970.2217241379312,15.258620689655173,0.5113793103448276,True
2021,Canadian,24.17093023255814,55.80523255813954,1014.7308139534885,38.31453488372093,0.2837209302325581,False
2022,Bahrain,27.982524271844653,47.36310679611651,1009.4941747572816,32.19805825242719,0.9582524271844662,False
2022,Russian,24.778181818181817,61.30818181818182,1016.5336363636364,29.945454545454545,1.997272727272727,False
2022,German,26.40192307692308,54.80769230769231,1001.4,40.66826923076923,2.0086538461538463,False
2022,French,24.546078431372557,49.049019607843135,966.2598039215684,42.03333333333334,1.815686274509804,False
2022,Japanese,28.26481481481482,50.51574074074074,1008.1925925925926,37.17037037037037,1.7916666666666667,False
2022,Abu Dhabi,31.273722627737225,45.43795620437956,1013.1116788321168,33.31824817518248,2.1635036496350364,False
2022,Singapore,29.86541353383459,66.03609022556391,1007.8112781954889,33.12406015037594,1.978947368421053,False
2022,Italian,22.189898989898992,63.8070707070707,995.219191919192,30.822222222222223,2.1242424242424245,False
2022,Monaco,26.640707964601766,50.89292035398231,1015.2106194690268,34.60973451327434,1.382300884955752,False
2022,British,27.43163265306122,38.73979591836735,1008.3040816326528,52.16938775510204,1.4612244897959183,False
2022,Brazilian,23.7696,75.4128,923.9296,40.0688,2.1872000000000003,False
2022,Chinese,19.446428571428573,24.089285714285715,1018.13125,37.01964285714286,1.8375,False
2022,United States,21.93358778625954,37.555725190839695,1005.9,30.486259541984733,2.090839694656488,False
2022,Mexican,20.1231884057971,50.70942028985507,784.1927536231884,34.47028985507246,1.5594202898550724,False
2022,Australian,24.077477477477483,30.91531531531532,997.0036036036036,36.32432432432432,3.691891891891892,False
2022,Azerbaijan,16.66140350877193,45.651754385964914,1021.9131578947369,25.25175438596491,2.22280701754386,False
2022,Hungarian,33.75887850467289,33.00654205607477,983.5271028037382,51.08971962616822,1.1429906542056074,False
2022,Spanish,16.050476190476193,52.28666666666667,1001.5419047619048,32.33904761904761,1.9523809523809523,False
2022,Austrian,23.176086956521743,37.141304347826086,936.1097826086956,45.87934782608695,2.4847826086956526,False
2022,Belgian,17.327358490566038,37.700943396226414,966.9103773584906,27.89811320754717,2.039622641509434,False
2022,Canadian,20.52358490566038,27.82547169811321,1017.5150943396228,36.94905660377359,2.471698113207547,False
2022,Bahrain,26.21085271317829,53.372093023255815,1003.4372093023256,28.610852713178296,2.7108527131782947,False
2022,Russian,22.02977099236641,67.41526717557252,1016.7824427480916,34.33206106870229,1.8740458015267176,False
2022,German,21.503401360544217,87.83061224489796,991.6278911564624,26.441496598639453,1.006122448979592,True
2022,French,26.89421487603306,39.09090909090909,966.7239669421492,54.525619834710746,1.6785123966942148,False
2022,Japanese,21.619354838709675,57.47822580645161,1009.141935483871,32.18387096774193,5.468548387096775,False
2022,Abu Dhabi,26.018045112781955,64.47142857142858,1015.3834586466164,29.566165413533835,1.2646616541353384,False
2022,Singapore,29.965161290322584,66.45548387096774,1010.941935483871,35.752903225806456,1.8574193548387092,False
2022,Italian,21.0972972972973,51.57477477477477,989.2405405405406,33.04054054054055,1.5666666666666669,False
2022,Monaco,22.7546762589928,52.69784172661871,1010.9107913669066,32.72949640287769,0.9035971223021584,False
2022,British,18.90508474576272,62.135593220338976,1006.3330508474576,30.32203389830509,2.011864406779661,False
2022,Brazilian,21.016793893129773,60.28931297709924,924.7916030534352,46.45343511450381,1.287786259541985,False
2022,Chinese,19.32992125984252,45.98110236220473,1019.2181102362204,27.33700787401575,3.3157480314960632,False
2022,United States,21.47557251908397,29.242748091603048,1001.4763358778628,29.08167938931297,2.553435114503817,False
2022,Mexican,23.203030303030303,46.28787878787879,780.509090909091,41.633333333333326,1.3265151515151512,False
2022,Australian,23.47786885245901,70.4532786885246,1015.3344262295084,41.31311475409837,1.166393442622951,False
2022,Azerbaijan,19.76356589147287,51.40852713178294,1013.7751937984495,39.65426356589147,1.2496124031007751,False
2022,Hungarian,25.66,33.893076923076926,986.4846153846154,44.09692307692308,1.1938461538461538,False
2022,Spanish,20.147727272727277,54.724242424242426,1006.7916666666666,40.72727272727273,1.9295454545454545,False
2022,Austrian,34.44406779661016,17.965254237288136,940.8889830508476,50.74406779661018,1.225423728813559,False
2022,Belgian,17.4,57.03,968.2575,28.119166666666665,2.0358333333333336,False
2022,Canadian,29.368253968253967,16.14761904761905,1022.1111111111112,51.098412698412695,1.3087301587301583,False
2022,Bahrain,25.09907407407407,67.84722222222223,1015.897222222222,27.548148148148147,0.8430555555555557,False
2022,Russian,28.80606060606061,51.36287878787879,1012.878787878788,40.34242424242424,1.428787878787879,False
2022,German,9.499999999999998,59.40408163265305,947.3591836734694,16.360204081632652,1.6173469387755104,False
2022,French,28.80606060606061,51.36287878787879,1012.878787878788,40.34242424242424,1.428787878787879,False
2022,Japanese,20.74179104477612,77.19253731343284,986.3149253731344,27.129850746268666,1.5597014925373132,True
2022,Abu Dhabi,23.12148148148148,55.44666666666667,1015.8474074074076,27.98,2.504444444444444,False
2022,Singapore,20.74179104477612,77.19253731343284,986.3149253731344,27.129850746268666,1.5597014925373132,True
2022,Italian,28.090909090909093,40.12447552447553,990.7804195804194,41.201398601398594,1.520979020979021,False
2022,Monaco,28.090909090909093,40.12447552447553,990.7804195804194,41.201398601398594,1.520979020979021,False
2022,British,21.29140625,44.16796874999999,998.40859375,40.6328125,3.1140625,False
2022,Brazilian,25.09907407407407,67.84722222222223,1015.897222222222,27.548148148148147,0.8430555555555557,False
2022,Chinese,28.80606060606061,51.36287878787879,1012.878787878788,40.34242424242424,1.428787878787879,False
2022,United States,20.74179104477612,77.19253731343284,986.3149253731344,27.129850746268666,1.5597014925373132,True
2022,Mexican,18.568595041322315,54.85289256198346,962.4297520661156,29.82396694214876,1.465289256198347,False
2022,Australian,28.684166666666663,33.8325,938.7708333333334,52.025,1.8875,False
2022,Azerbaijan,25.09907407407407,67.84722222222223,1015.897222222222,27.548148148148147,0.8430555555555557,False
2022,Hungarian,20.74179104477612,77.19253731343284,986.3149253731344,27.129850746268666,1.5597014925373132,True
2022,Spanish,29.7968992248062,56.38449612403101,997.7038759689924,47.55581395348836,1.5449612403100776,False
2022,Austrian,28.684166666666663,33.8325,938.7708333333334,52.025,1.8875,False
2022,Belgian,18.568595041322315,54.85289256198346,962.4297520661156,29.82396694214876,1.465289256198347,False
2022,Canadian,20.74179104477612,77.19253731343284,986.3149253731344,27.129850746268666,1.5597014925373132,True
2022,Bahrain,20.53834586466165,54.517293233082704,1014.9105263157896,27.627819548872186,0.8872180451127819,False
2022,Russian,19.13860759493671,61.947468354430384,1023.131012658228,21.75696202531645,0.2905063291139241,False
2022,German,24.17093023255814,55.80523255813954,1014.7308139534885,38.31453488372093,0.2837209302325581,False
2022,French,25.3144,58.6304,960.6376,35.22879999999999,1.1656,False
2022,Japanese,22.203076923076924,57.55307692307692,993.5746153846156,32.9223076923077,0.4576923076923077,False
2022,Abu Dhabi,24.519108280254777,59.05477707006369,1017.710828025478,28.4656050955414,0.4146496815286624,False
2022,Singapore,27.226701570680625,68.61570680628273,977.6308900523562,37.822513089005234,0.5675392670157068,False
2022,Italian,28.885234899328864,33.275838926174494,994.4879194630872,43.52751677852349,0.3429530201342281,False
2022,Monaco,20.760740740740744,61.42444444444444,1015.5711111111108,37.59555555555556,0.3162962962962963,False
2022,British,29.4,37.202173913043474,1007.246195652174,50.93152173913043,0.3179347826086957,False
2022,Brazilian,23.1373417721519,60.10126582278481,926.9303797468356,51.56139240506329,0.3917721518987342,False
2022,Chinese,19.13860759493671,61.947468354430384,1023.131012658228,21.75696202531645,0.2905063291139241,False
2022,United States,28.148447204968942,61.19254658385093,992.1298136645962,37.47080745341616,0.8540372670807453,False
2022,Mexican,21.206707317073167,31.2109756097561,784.2134146341463,47.579268292682926,0.3664634146341464,False
2022,Australian,20.96602564102564,49.73076923076923,934.7211538461538,33.18397435897436,0.348076923076923,False
2022,Azerbaijan,24.17093023255814,55.80523255813954,1014.7308139534885,38.31453488372093,0.2837209302325581,False
2022,Hungarian,27.226701570680625,68.61570680628273,977.6308900523562,37.822513089005234,0.5675392670157068,False
2022,Spanish,22.203076923076924,57.55307692307692,993.5746153846156,32.9223076923077,0.4576923076923077,False
2022,Austrian,20.96602564102564,49.73076923076923,934.7211538461538,33.18397435897436,0.348076923076923,False
2022,Belgian,13.012413793103448,96.43586206896552,970.2217241379312,15.258620689655173,0.5113793103448276,True
2022,Canadian,24.17093023255814,55.80523255813954,1014.7308139534885,38.31453488372093,0.2837209302325581,False
2022,Bahrain,23.617791411042944,29.49079754601227,1010.385889570552,28.61042944785276,0.3049079754601227,False
2022,Russian,20.25592105263158,35.13815789473684,939.7125,30.74671052631579,1.2552631578947369,False
2022,German,25.43540372670808,59.49068322981366,1009.9012422360248,47.14968944099379,1.529192546583851,False
2022,French,30.164843750000003,47.734375,967.9078125,54.46171875,1.94609375,False
2022,Japanese,16.717647058823534,86.21176470588236,1015.7062745098038,19.930588235294117,2.04078431372549,True
2022,Abu Dhabi,28.575483870967748,61.68387096774194,1013.5206451612902,34.31032258064516,2.608387096774193,False
2022,Singapore,26.23254901960784,87.44705882352942,1008.1439215686274,28.973333333333333,0.9298039215686276,True
2022,Italian,27.73469387755102,33.14965986394558,993.3401360544218,43.13877551020408,1.3612244897959185,False
2022,Monaco,22.27469387755102,75.66530612244898,1002.9922448979592,31.038367346938774,0.9902040816326528,False
2022,British,18.25320197044335,59.748768472906406,1002.3581280788176,30.026108374384236,1.4561576354679802,False
2022,Brazilian,23.01077844311377,76.07784431137725,922.160479041916,46.04910179640718,1.444311377245509,False
2022,Chinese,16.717647058823534,86.21176470588236,1015.7062745098038,19.930588235294117,2.04078431372549,True
2022,United States,29.28529411764706,49.62352941176471,991.1994117647056,35.523529411764706,5.487058823529411,False
2022,Mexican,24.312727272727276,34.442424242424245,780.4072727272726,41.68909090909092,1.336969696969697,False
2022,Australian,26.69743589743589,43.65384615384615,1014.2461538461536,37.40833333333334,1.8128205128205128,False
2022,Azerbaijan,25.43540372670808,59.49068322981366,1009.9012422360248,47.14968944099379,1.529192546583851,False
2022,Hungarian,18.55988023952096,69.31736526946108,985.5814371257484,26.720958083832333,4.0341317365269465,False
2022,Spanish,36.56585365853658,7.109756097560975,996.0158536585366,48.957317073170735,3.488414634146341,False
2022,Austrian,20.25592105263158,35.13815789473684,939.7125,30.74671052631579,1.2552631578947369,False
2022,Belgian,21.78717948717949,40.51923076923077,971.0519230769228,36.08397435897436,1.5192307692307692,False
2022,Canadian,20.762962962962963,28.925925925925927,1012.4012345679012,41.26111111111111,3.552469135802469,False
